time,row,col,demand
150, 0, 7, 4
631, 7, 5, 0
386, 3, 1, 7
237, 5, 0, 0
613, 3, 2, 0
545, 0, 3, 95
463, 1, 6, 13
328, 5, 0, 0
521, 5, 5, 275
416, 0, 6, 7
662, 6, 1, 0
447, 2, 5, 53
442, 0, 3, 8
67, 5, 1, 0
215, 5, 0, 0
408, 3, 4, 137
80, 2, 7, 6
631, 4, 1, 19
167, 5, 4, 7
568, 6, 0, 0
402, 1, 4, 18
511, 0, 3, 15
244, 3, 2, 0
659, 3, 3, 82
47, 1, 4, 40
164, 3, 2, 41
399, 6, 0, 0
539, 7, 2, 0
646, 6, 0, 0
462, 4, 4, 13
584, 3, 4, 0
280, 3, 1, 0
259, 3, 7, 44
376, 3, 6, 159
377, 0, 0, 170
328, 5, 2, 0
715, 6, 3, 0
381, 3, 4, 79
537, 4, 3, 0
316, 7, 3, 0
488, 6, 1, 8
425, 4, 6, 75
390, 4, 7, 0
707, 6, 0, 0
297, 1, 6, 6
240, 3, 3, 50
388, 2, 2, 53
430, 3, 5, 188
296, 6, 3, 0
53, 0, 4, 0
301, 5, 4, 9
553, 5, 6, 52
260, 3, 5, 103
731, 4, 5, 340
634, 1, 2, 11
332, 0, 6, 283
135, 1, 7, 111
84, 3, 2, 57
592, 1, 1, 34
374, 0, 6, 74
636, 7, 4, 0
534, 3, 7, 31
387, 5, 6, 18
550, 4, 1, 15
676, 3, 6, 202
420, 0, 5, 75
460, 3, 4, 27
424, 7, 6, 7
200, 5, 0, 0
643, 0, 3, 60
81, 4, 5, 63
253, 6, 6, 14
121, 0, 2, 24
655, 1, 0, 0
195, 2, 4, 16
67, 6, 2, 0
81, 1, 7, 136
557, 3, 2, 16
364, 5, 0, 0
676, 0, 5, 86
115, 1, 5, 93
250, 6, 3, 0
415, 1, 4, 0
675, 5, 7, 41
457, 3, 7, 21
231, 4, 6, 13
170, 4, 1, 0
221, 0, 2, 13
69, 7, 5, 0
317, 6, 0, 0
719, 2, 2, 147
159, 2, 4, 98
68, 2, 1, 0
481, 6, 3, 0
406, 3, 3, 23
120, 3, 0, 0
417, 0, 1, 0
517, 7, 6, 9
95, 5, 0, 0
319, 5, 3, 6
106, 0, 6, 4
660, 7, 4, 0
529, 7, 4, 31
297, 5, 2, 0
488, 0, 4, 8
219, 7, 2, 0
284, 5, 1, 0
315, 1, 3, 20
696, 0, 5, 203
351, 1, 7, 98
124, 1, 4, 4
612, 0, 5, 11
153, 2, 6, 297
613, 7, 5, 0
81, 0, 7, 152
496, 0, 6, 137
206, 2, 7, 56
587, 7, 0, 0
525, 4, 7, 295
356, 0, 2, 17
172, 7, 7, 4
368, 5, 1, 0
435, 1, 1, 0
162, 0, 0, 4
254, 0, 4, 284
310, 6, 5, 34
611, 2, 5, 36
72, 0, 1, 0
240, 0, 0, 9
560, 0, 4, 16
418, 7, 7, 0
20, 1, 2, 38
552, 1, 4, 42
58, 0, 5, 130
502, 4, 3, 72
453, 6, 1, 0
402, 5, 3, 11
320, 6, 5, 0
545, 2, 7, 129
533, 4, 7, 55
456, 7, 6, 21
596, 4, 1, 34
398, 1, 6, 142
90, 5, 2, 0
513, 2, 2, 9
692, 2, 4, 0
266, 1, 0, 0
148, 7, 4, 0
340, 3, 5, 179
393, 2, 3, 7
207, 6, 0, 0
573, 0, 1, 10
238, 0, 2, 55
81, 3, 6, 146
637, 4, 6, 11
284, 6, 4, 0
211, 0, 4, 53
290, 1, 5, 0
617, 3, 4, 92
327, 6, 4, 6
95, 1, 4, 4
280, 1, 0, 0
588, 7, 5, 0
678, 4, 3, 193
338, 7, 5, 0
662, 3, 2, 20
702, 5, 3, 22
501, 0, 0, 8
49, 0, 5, 21
669, 0, 4, 122
45, 3, 4, 23
494, 5, 0, 0
297, 7, 5, 0
387, 3, 1, 0
284, 2, 4, 38
30, 1, 5, 0
644, 4, 4, 37
144, 5, 7, 11
402, 0, 3, 78
143, 5, 4, 7
548, 2, 2, 40
591, 2, 5, 166
119, 1, 4, 4
312, 7, 0, 0
59, 3, 4, 66
439, 5, 3, 8
721, 3, 2, 14
41, 3, 1, 3
236, 6, 4, 0
377, 0, 4, 74
451, 7, 4, 0
532, 1, 7, 49
498, 3, 2, 45
616, 2, 7, 121
206, 5, 2, 0
503, 0, 7, 362
433, 7, 1, 0
600, 7, 0, 0
318, 4, 2, 0
47, 7, 6, 3
110, 6, 1, 0
730, 5, 1, 0
679, 2, 6, 12
576, 5, 7, 166
55, 1, 0, 9
726, 3, 4, 399
183, 3, 0, 0
448, 2, 2, 25
591, 6, 7, 27
645, 3, 2, 30
141, 7, 7, 13
42, 1, 5, 1084
630, 6, 0, 0
412, 5, 2, 7
218, 1, 4, 5
496, 0, 5, 145
638, 1, 5, 67
672, 3, 3, 140
704, 3, 4, 91
112, 0, 1, 4
315, 6, 6, 16
315, 1, 7, 83
244, 3, 7, 17
729, 5, 4, 45
168, 5, 4, 27
119, 0, 6, 33
339, 1, 7, 64
256, 0, 1, 31
469, 7, 2, 0
172, 6, 1, 0
54, 1, 2, 0
508, 1, 6, 47
345, 7, 2, 0
450, 3, 7, 40
216, 3, 7, 13
671, 6, 7, 39
382, 3, 4, 92
499, 4, 6, 153
235, 7, 1, 0
557, 5, 3, 10
170, 3, 3, 0
487, 0, 6, 8
153, 5, 2, 7
159, 4, 2, 4
5, 2, 5, 0
107, 4, 1, 0
410, 1, 1, 19
492, 0, 2, 28
676, 4, 4, 66
181, 5, 2, 0
614, 7, 7, 0
701, 0, 5, 990
172, 5, 1, 0
463, 3, 3, 21
385, 7, 0, 0
476, 7, 5, 8
252, 7, 4, 0
516, 2, 1, 9
660, 7, 3, 0
318, 2, 2, 16
709, 7, 2, 0
40, 5, 2, 0
159, 2, 1, 4
243, 4, 6, 5
119, 3, 0, 0
597, 3, 2, 34
169, 3, 4, 53
441, 6, 2, 0
40, 5, 5, 49
117, 2, 2, 37
514, 4, 5, 15
277, 2, 2, 5
420, 1, 0, 0
457, 7, 2, 0
624, 6, 3, 0
49, 6, 3, 3
562, 0, 4, 0
443, 2, 3, 0
681, 4, 5, 12
1, 4, 2, 5
709, 3, 1, 0
280, 7, 3, 5
196, 4, 3, 33
640, 7, 1, 0
552, 6, 1, 10
127, 2, 5, 0
705, 6, 5, 13
143, 2, 1, 4
340, 4, 3, 108
355, 3, 1, 6
296, 6, 2, 0
718, 4, 0, 0
535, 4, 5, 9
359, 7, 1, 0
532, 5, 2, 15
709, 2, 2, 0
593, 1, 3, 186
57, 4, 0, 0
282, 1, 4, 18
330, 4, 0, 6
125, 3, 7, 0
367, 7, 1, 0
319, 3, 7, 6
41, 1, 7, 670
330, 2, 2, 36
246, 4, 5, 0
217, 2, 3, 42
416, 1, 2, 7
49, 4, 0, 0
610, 0, 7, 0
481, 5, 5, 81
712, 2, 2, 0
12, 6, 0, 0
351, 7, 4, 6
171, 7, 7, 0
35, 7, 5, 0
66, 4, 7, 397
614, 1, 7, 36
66, 7, 6, 370
422, 1, 6, 63
201, 7, 0, 0
210, 6, 5, 16
601, 7, 1, 0
658, 6, 3, 0
88, 0, 1, 10
268, 2, 1, 0
38, 4, 7, 92
366, 7, 0, 0
523, 1, 3, 85
423, 5, 7, 94
85, 7, 1, 0
552, 1, 0, 26
605, 7, 2, 0
357, 0, 2, 33
730, 4, 1, 36
85, 3, 0, 12
558, 1, 6, 0
419, 0, 5, 0
320, 2, 0, 0
205, 7, 0, 0
209, 1, 6, 85
497, 1, 2, 86
56, 5, 4, 30
666, 3, 2, 20
381, 5, 3, 35
228, 5, 3, 0
398, 2, 4, 71
530, 6, 5, 25
115, 7, 4, 40
633, 4, 1, 0
549, 2, 3, 144
727, 0, 4, 635
3, 4, 6, 0
207, 3, 0, 0
504, 6, 7, 29
482, 7, 7, 8
284, 3, 7, 32
149, 5, 6, 0
148, 2, 1, 0
691, 3, 4, 12
629, 4, 4, 30
422, 3, 5, 75
131, 7, 3, 7
72, 4, 0, 0
56, 7, 7, 0
561, 0, 3, 0
707, 6, 4, 0
332, 6, 2, 0
398, 1, 7, 167
7, 4, 1, 0
96, 7, 6, 13
651, 3, 6, 122
628, 4, 5, 86
472, 7, 1, 0
59, 5, 2, 0
358, 7, 4, 21
174, 3, 0, 0
190, 2, 0, 0
418, 4, 5, 7
728, 3, 0, 0
465, 3, 1, 0
141, 4, 0, 0
217, 5, 7, 26
159, 4, 4, 18
50, 2, 7, 9
78, 0, 5, 0
473, 1, 0, 0
551, 5, 1, 0
149, 5, 7, 0
626, 6, 6, 11
665, 6, 4, 20
607, 1, 6, 11
470, 3, 3, 27
622, 5, 5, 149
509, 5, 6, 15
251, 1, 7, 5
532, 2, 7, 111
462, 0, 1, 8
231, 7, 4, 5
11, 5, 0, 0
555, 5, 1, 26
720, 0, 5, 281
519, 3, 0, 23
399, 3, 0, 0
410, 6, 0, 0
396, 4, 3, 0
525, 6, 7, 91
365, 2, 4, 7
42, 4, 6, 725
86, 1, 0, 0
25, 1, 0, 0
322, 6, 1, 0
309, 7, 0, 0
134, 3, 6, 196
375, 7, 5, 0
651, 6, 6, 12
178, 7, 0, 0
255, 2, 5, 84
388, 0, 6, 101
342, 1, 0, 0
3, 6, 3, 0
291, 6, 7, 0
65, 5, 1, 292
310, 6, 7, 9
527, 3, 6, 942
245, 3, 5, 14
705, 5, 6, 99
455, 1, 3, 119
709, 2, 4, 0
708, 2, 1, 0
517, 4, 7, 67
575, 5, 1, 0
597, 5, 6, 1365
528, 1, 1, 0
536, 4, 2, 0
257, 0, 2, 36
61, 2, 1, 3
410, 0, 3, 113
469, 3, 1, 13
517, 5, 1, 0
563, 1, 0, 0
629, 4, 1, 0
288, 3, 1, 30
141, 6, 6, 7
290, 0, 1, 0
246, 2, 1, 0
678, 7, 1, 0
233, 1, 3, 47
589, 5, 6, 34
639, 5, 7, 60
142, 6, 7, 17
119, 1, 6, 13
120, 0, 0, 4
404, 4, 1, 71
344, 4, 2, 0
146, 7, 6, 7
288, 3, 4, 43
711, 2, 4, 0
392, 7, 3, 0
37, 7, 2, 0
346, 6, 6, 0
20, 2, 3, 123
422, 3, 1, 12
24, 5, 7, 6
96, 3, 6, 56
89, 1, 0, 4
311, 3, 6, 545
23, 7, 6, 0
532, 7, 3, 0
519, 0, 2, 76
490, 5, 6, 22
48, 2, 3, 24
442, 5, 0, 0
625, 4, 2, 0
13, 6, 7, 181
355, 5, 3, 17
402, 0, 7, 101
290, 2, 1, 0
612, 2, 2, 18
4, 6, 7, 0
730, 4, 3, 213
592, 3, 2, 27
468, 5, 7, 42
562, 6, 4, 0
285, 5, 0, 0
493, 4, 0, 0
440, 2, 0, 0
216, 2, 2, 16
422, 5, 6, 12
260, 4, 4, 27
43, 5, 7, 132
408, 1, 6, 1107
569, 5, 7, 58
658, 1, 4, 0
503, 5, 1, 0
650, 2, 4, 51
645, 5, 5, 67
311, 4, 1, 15
695, 2, 6, 309
496, 3, 6, 167
224, 0, 3, 5
148, 5, 7, 0
538, 4, 5, 15
290, 1, 1, 0
73, 3, 2, 6
326, 5, 1, 0
626, 3, 2, 0
247, 7, 5, 0
152, 1, 1, 0
359, 1, 5, 486
22, 3, 7, 22
575, 5, 2, 58
616, 7, 4, 0
302, 3, 4, 128
712, 7, 7, 0
34, 4, 3, 46
713, 2, 0, 0
72, 6, 0, 0
236, 3, 6, 47
249, 1, 7, 0
389, 3, 1, 0
398, 3, 2, 7
135, 0, 0, 7
224, 5, 3, 0
310, 0, 1, 6
232, 4, 3, 47
173, 2, 5, 27
35, 0, 4, 181
405, 6, 2, 0
49, 1, 2, 15
545, 0, 2, 104
483, 6, 7, 0
168, 6, 4, 7
653, 0, 0, 0
553, 2, 0, 0
388, 3, 4, 96
168, 6, 0, 0
491, 1, 1, 0
674, 6, 0, 0
605, 4, 6, 57
654, 7, 6, 0
547, 2, 2, 129
681, 1, 2, 12
379, 3, 1, 7
96, 5, 6, 10
420, 1, 2, 51
218, 0, 1, 8
445, 3, 2, 0
664, 7, 7, 0
216, 4, 0, 0
565, 6, 2, 0
315, 6, 2, 6
408, 5, 3, 0
604, 0, 3, 103
188, 5, 7, 38
138, 2, 2, 46
304, 4, 2, 0
545, 1, 1, 15
210, 2, 4, 116
301, 6, 5, 177
227, 5, 1, 0
501, 4, 0, 28
260, 5, 2, 22
660, 6, 4, 31
710, 1, 5, 22
152, 3, 4, 23
213, 2, 4, 76
84, 6, 1, 0
724, 5, 4, 36
652, 1, 0, 0
564, 5, 7, 26
701, 0, 6, 1474
14, 4, 5, 60
198, 1, 1, 0
442, 5, 3, 0
313, 7, 6, 32
472, 0, 5, 151
625, 5, 4, 49
650, 0, 7, 71
491, 4, 0, 0
659, 4, 7, 12
345, 1, 6, 10
314, 7, 4, 6
419, 4, 3, 7
101, 4, 5, 0
198, 0, 7, 5
87, 3, 5, 442
122, 0, 0, 0
355, 3, 3, 33
639, 1, 2, 19
232, 7, 4, 0
483, 7, 5, 22
330, 1, 4, 10
472, 4, 5, 48
678, 2, 2, 12
364, 2, 2, 22
70, 2, 1, 0
319, 6, 3, 6
348, 7, 7, 10
177, 1, 1, 0
129, 1, 3, 320
241, 5, 7, 14
150, 1, 2, 0
453, 0, 5, 40
480, 0, 5, 521
384, 3, 6, 500
580, 6, 0, 0
579, 0, 2, 71
731, 3, 7, 132
397, 1, 6, 83
398, 4, 6, 48
682, 5, 1, 0
348, 1, 7, 27
300, 2, 2, 58
481, 0, 3, 59
372, 2, 2, 46
374, 5, 3, 0
336, 0, 2, 64
300, 3, 4, 25
413, 0, 6, 39
26, 7, 2, 0
647, 5, 7, 108
27, 2, 3, 9
113, 4, 5, 20
238, 4, 1, 8
537, 7, 6, 9
501, 4, 1, 22
527, 2, 4, 137
552, 0, 5, 326
203, 7, 7, 0
387, 7, 7, 0
350, 5, 1, 0
227, 6, 7, 0
602, 7, 7, 0
176, 0, 7, 0
504, 1, 5, 275
490, 3, 6, 14
100, 7, 2, 0
599, 3, 1, 44
592, 7, 0, 0
152, 5, 2, 0
61, 1, 2, 24
380, 4, 1, 0
313, 6, 3, 0
482, 6, 5, 14
687, 7, 3, 0
424, 6, 3, 70
2, 1, 1, 0
691, 5, 2, 0
588, 1, 1, 0
7, 0, 3, 11
699, 2, 4, 169
348, 3, 7, 6
528, 3, 4, 120
440, 4, 4, 13
688, 5, 5, 41
551, 7, 3, 0
51, 4, 0, 0
244, 6, 3, 0
165, 1, 6, 1269
405, 3, 6, 440
462, 1, 0, 0
591, 0, 3, 149
307, 2, 2, 40
551, 2, 4, 120
391, 5, 7, 7
140, 6, 4, 4
279, 5, 1, 0
366, 4, 2, 0
128, 3, 4, 11
211, 1, 5, 182
437, 1, 4, 20
111, 4, 4, 54
267, 5, 1, 0
704, 5, 6, 91
724, 2, 7, 354
261, 7, 3, 14
101, 0, 0, 4
306, 5, 5, 15
77, 7, 0, 0
15, 6, 4, 5
561, 7, 0, 0
148, 6, 5, 0
574, 1, 4, 100
419, 1, 2, 0
430, 5, 0, 0
106, 0, 7, 4
237, 3, 5, 50
680, 7, 2, 0
90, 0, 6, 126
657, 6, 3, 0
556, 2, 3, 84
583, 3, 1, 0
2, 5, 1, 0
76, 1, 3, 0
44, 0, 2, 43
518, 2, 3, 123
324, 3, 7, 0
474, 2, 6, 186
433, 1, 5, 172
191, 1, 6, 34
305, 1, 5, 68
261, 4, 6, 169
593, 0, 1, 10
311, 3, 3, 64
627, 5, 3, 11
298, 5, 6, 0
406, 7, 6, 0
331, 5, 3, 10
364, 3, 7, 68
456, 5, 7, 103
612, 2, 3, 28
372, 3, 6, 28
283, 2, 3, 41
310, 6, 4, 6
699, 4, 2, 0
560, 0, 6, 10
701, 4, 0, 0
454, 4, 4, 53
494, 0, 6, 64
317, 1, 5, 32
423, 0, 1, 12
515, 0, 3, 0
377, 0, 2, 11
519, 1, 7, 190
109, 3, 6, 46
435, 4, 1, 20
699, 3, 4, 99
69, 1, 4, 166
313, 4, 5, 51
281, 3, 5, 61
300, 7, 3, 0
187, 4, 3, 12
520, 3, 1, 38
437, 3, 4, 25
168, 0, 4, 69
516, 6, 6, 9
599, 3, 0, 0
707, 6, 3, 0
570, 7, 2, 16
19, 6, 1, 0
576, 0, 5, 450
537, 6, 5, 9
435, 7, 1, 0
529, 1, 7, 40
312, 6, 1, 0
694, 6, 1, 0
505, 0, 0, 9
277, 5, 6, 0
227, 0, 2, 5
639, 0, 0, 0
627, 4, 0, 11
222, 7, 0, 0
408, 0, 6, 1239
569, 0, 7, 135
377, 6, 3, 0
392, 3, 2, 0
538, 6, 0, 0
570, 3, 0, 0
53, 0, 1, 0
437, 3, 0, 0
701, 0, 7, 787
85, 3, 4, 83
360, 4, 0, 0
421, 3, 0, 0
365, 1, 3, 39
148, 6, 1, 0
696, 4, 3, 22
719, 4, 2, 0
408, 7, 2, 0
623, 2, 7, 64
71, 6, 2, 9
316, 1, 3, 57
124, 4, 4, 4
508, 4, 5, 91
343, 7, 0, 0
368, 5, 7, 0
712, 4, 0, 0
39, 1, 6, 491
499, 2, 6, 231
665, 2, 5, 204
528, 7, 6, 0
509, 2, 7, 38
540, 2, 4, 55
232, 0, 6, 13
323, 5, 5, 6
222, 0, 5, 0
334, 2, 1, 10
12, 7, 6, 3
282, 3, 3, 38
530, 0, 0, 9
125, 0, 7, 0
174, 0, 5, 4
566, 0, 7, 126
242, 4, 3, 44
445, 1, 1, 0
118, 1, 0, 0
322, 3, 4, 0
226, 3, 7, 0
382, 6, 4, 107
287, 7, 1, 0
251, 3, 2, 14
591, 5, 7, 88
559, 1, 5, 0
374, 4, 6, 35
239, 6, 2, 0
212, 2, 6, 399
151, 7, 3, 0
469, 2, 7, 103
713, 6, 0, 0
469, 4, 6, 21
595, 1, 6, 230
712, 5, 2, 0
436, 3, 1, 0
475, 1, 1, 13
52, 3, 2, 0
163, 5, 7, 117
683, 3, 4, 0
562, 6, 3, 16
194, 2, 6, 56
603, 5, 0, 11
438, 5, 6, 0
152, 0, 2, 32
513, 2, 0, 0
619, 7, 7, 0
134, 4, 3, 11
112, 1, 0, 4
177, 3, 5, 4
410, 1, 0, 12
360, 2, 6, 1242
731, 6, 2, 0
121, 1, 4, 13
308, 0, 1, 0
75, 3, 1, 0
31, 7, 3, 0
673, 1, 2, 41
461, 7, 5, 13
330, 5, 1, 0
33, 0, 2, 147
175, 0, 6, 0
495, 3, 4, 36
723, 6, 6, 141
362, 0, 4, 103
367, 7, 5, 0
498, 1, 5, 131
441, 3, 5, 0
697, 3, 7, 471
239, 5, 0, 0
114, 3, 1, 4
130, 7, 5, 4
28, 6, 4, 0
715, 2, 5, 156
287, 1, 1, 0
243, 6, 3, 5
211, 0, 3, 109
708, 2, 2, 0
501, 3, 0, 0
363, 5, 1, 0
210, 6, 6, 16
168, 6, 6, 7
253, 0, 2, 9
462, 6, 2, 0
330, 4, 1, 10
536, 0, 6, 0
369, 2, 5, 7
492, 4, 3, 8
400, 1, 5, 190
133, 4, 4, 17
595, 1, 3, 210
635, 6, 3, 11
684, 2, 7, 54
640, 4, 5, 30
276, 5, 2, 0
335, 3, 0, 10
451, 2, 3, 40
100, 7, 4, 0
649, 0, 3, 122
438, 2, 3, 20
36, 3, 1, 3
46, 3, 2, 32
472, 1, 4, 125
248, 2, 7, 0
515, 6, 0, 0
281, 5, 5, 41
380, 0, 2, 57
613, 0, 7, 36
119, 5, 7, 17
28, 6, 5, 0
628, 3, 5, 108
329, 6, 2, 6
264, 7, 5, 9
447, 4, 1, 0
404, 4, 6, 142
197, 5, 6, 0
154, 3, 7, 69
566, 0, 1, 0
636, 0, 2, 0
117, 1, 2, 50
173, 7, 7, 4
148, 0, 5, 0
180, 7, 0, 0
522, 7, 0, 0
150, 0, 0, 0
730, 3, 3, 59
676, 5, 3, 0
9, 4, 2, 0
123, 4, 4, 4
52, 0, 6, 6
428, 1, 3, 82
310, 3, 0, 0
667, 0, 6, 267
337, 3, 6, 206
220, 5, 0, 0
272, 7, 3, 0
254, 7, 6, 5
408, 2, 6, 1083
712, 4, 1, 0
121, 2, 5, 4
69, 3, 2, 3
311, 4, 5, 117
396, 2, 7, 89
451, 0, 6, 53
631, 5, 0, 0
44, 2, 2, 23
278, 5, 5, 9
60, 4, 5, 57
644, 2, 4, 67
24, 0, 2, 23
201, 1, 7, 0
611, 0, 4, 11
279, 4, 1, 9
97, 0, 6, 6
224, 4, 5, 8
579, 4, 4, 115
148, 6, 6, 0
6, 7, 7, 0
263, 5, 7, 53
680, 5, 7, 0
87, 5, 1, 0
303, 1, 0, 0
450, 6, 4, 8
666, 6, 2, 0
73, 7, 5, 4
5, 0, 3, 3
63, 4, 3, 9
510, 2, 5, 9
317, 4, 7, 16
730, 1, 3, 295
69, 4, 7, 54
378, 4, 0, 0
341, 1, 5, 17
400, 4, 4, 138
598, 7, 5, 10
452, 4, 4, 66
277, 1, 5, 9
289, 3, 6, 58
469, 1, 0, 13
649, 6, 6, 39
55, 1, 1, 0
656, 6, 4, 0
433, 7, 5, 13
364, 4, 4, 22
389, 7, 2, 0
588, 7, 3, 0
532, 3, 5, 190
142, 7, 4, 0
81, 6, 3, 0
602, 4, 1, 18
584, 3, 7, 0
242, 0, 2, 27
15, 4, 0, 0
91, 4, 1, 6
421, 7, 6, 0
347, 6, 7, 0
285, 4, 4, 56
252, 4, 6, 31
500, 4, 5, 109
174, 5, 2, 0
337, 3, 4, 54
187, 3, 7, 53
629, 2, 5, 116
378, 7, 7, 7
152, 6, 2, 0
666, 4, 0, 0
699, 6, 2, 0
512, 4, 6, 9
427, 7, 3, 0
381, 4, 5, 124
689, 7, 6, 0
162, 0, 1, 69
159, 5, 5, 215
124, 7, 0, 0
275, 4, 1, 5
241, 6, 5, 22
704, 1, 1, 0
323, 4, 6, 6
337, 4, 3, 44
393, 6, 3, 0
301, 0, 4, 34
542, 3, 5, 129
326, 3, 5, 42
584, 1, 0, 0
177, 4, 7, 12
181, 6, 3, 0
399, 1, 5, 186
518, 5, 7, 85
506, 1, 1, 0
480, 6, 2, 0
648, 1, 2, 71
219, 5, 3, 8
701, 1, 5, 1102
629, 5, 7, 127
545, 4, 5, 65
442, 1, 2, 13
486, 0, 0, 0
698, 3, 2, 0
155, 7, 3, 0
536, 6, 6, 0
59, 1, 6, 87
729, 3, 2, 59
439, 7, 5, 0
597, 3, 5, 396
30, 1, 4, 0
4, 4, 2, 0
253, 1, 2, 17
281, 2, 6, 70
172, 7, 5, 0
206, 1, 1, 0
240, 4, 1, 58
527, 2, 1, 0
217, 3, 3, 26
39, 5, 0, 0
341, 2, 0, 0
702, 2, 5, 618
58, 0, 3, 111
245, 5, 2, 0
148, 2, 7, 0
427, 7, 0, 0
60, 6, 2, 0
10, 2, 0, 0
230, 6, 6, 0
356, 1, 1, 6
256, 5, 2, 0
331, 7, 6, 42
345, 4, 1, 0
646, 0, 1, 0
691, 4, 0, 0
581, 6, 5, 10
416, 4, 0, 0
726, 2, 1, 23
30, 5, 4, 0
137, 0, 3, 98
626, 4, 6, 108
661, 4, 5, 71
227, 7, 0, 0
711, 7, 3, 0
16, 4, 1, 17
36, 0, 1, 9
705, 7, 2, 0
362, 5, 0, 0
407, 7, 0, 0
272, 1, 6, 5
556, 4, 7, 42
235, 7, 2, 0
371, 5, 3, 0
602, 2, 7, 139
234, 6, 1, 0
707, 5, 7, 35
729, 4, 7, 118
238, 1, 0, 0
390, 3, 6, 41
469, 3, 2, 42
433, 5, 5, 53
291, 6, 1, 0
234, 2, 3, 47
317, 5, 3, 6
459, 3, 0, 0
258, 2, 5, 67
337, 7, 3, 21
392, 2, 4, 23
44, 4, 4, 57
326, 3, 3, 160
396, 1, 6, 83
174, 4, 0, 0
63, 2, 2, 39
445, 0, 6, 8
40, 4, 7, 25
39, 2, 1, 0
196, 1, 2, 12
431, 7, 0, 0
255, 6, 7, 9
608, 0, 2, 0
631, 0, 6, 0
78, 1, 5, 0
100, 6, 0, 0
428, 5, 5, 43
581, 6, 1, 0
324, 4, 3, 51
618, 5, 0, 0
501, 5, 1, 8
131, 2, 5, 143
130, 6, 1, 0
647, 6, 1, 19
576, 6, 5, 27
40, 3, 2, 14
48, 6, 3, 0
570, 1, 0, 10
712, 2, 4, 0
255, 6, 1, 0
444, 2, 5, 8
670, 2, 6, 1102
555, 2, 1, 0
653, 2, 6, 114
106, 0, 4, 10
468, 1, 3, 34
120, 6, 7, 24
319, 3, 1, 0
25, 1, 1, 0
608, 0, 5, 11
127, 2, 1, 0
275, 1, 4, 5
376, 7, 7, 7
635, 1, 3, 11
562, 7, 7, 0
415, 6, 3, 0
397, 2, 5, 101
345, 7, 7, 0
255, 2, 6, 72
496, 4, 3, 0
217, 1, 7, 50
729, 0, 6, 531
710, 5, 3, 0
662, 6, 2, 0
655, 3, 6, 20
42, 6, 2, 11
113, 1, 2, 20
146, 4, 1, 0
113, 6, 3, 0
243, 5, 1, 0
439, 2, 7, 20
467, 7, 2, 0
104, 5, 1, 0
333, 7, 3, 10
290, 7, 1, 0
123, 1, 5, 0
622, 0, 5, 28
398, 6, 3, 11
463, 2, 5, 13
322, 4, 2, 0
87, 6, 5, 57
492, 5, 2, 0
245, 2, 1, 0
136, 0, 7, 170
15, 5, 0, 0
705, 1, 3, 212
647, 4, 3, 116
491, 5, 2, 0
129, 6, 3, 4
303, 5, 5, 9
3, 1, 6, 0
390, 2, 3, 41
618, 5, 5, 46
646, 2, 0, 0
97, 1, 5, 40
1, 4, 3, 51
408, 3, 1, 39
304, 3, 1, 0
75, 6, 3, 4
400, 2, 2, 41
44, 5, 5, 387
353, 1, 1, 0
690, 4, 1, 0
696, 1, 1, 13
45, 5, 6, 147
534, 7, 4, 0
538, 0, 3, 0
83, 6, 2, 4
113, 7, 0, 0
145, 5, 0, 0
269, 0, 2, 0
531, 6, 5, 31
318, 7, 1, 0
360, 0, 1, 0
731, 0, 4, 104
35, 3, 6, 221
67, 0, 5, 816
386, 4, 4, 101
557, 0, 0, 10
518, 4, 0, 15
276, 2, 5, 29
360, 1, 5, 362
162, 5, 5, 121
497, 5, 4, 14
206, 3, 5, 33
269, 1, 7, 0
318, 1, 6, 6
371, 7, 7, 0
222, 1, 1, 0
393, 6, 6, 0
204, 3, 7, 12
147, 4, 6, 4
473, 6, 4, 111
665, 4, 7, 12
104, 7, 2, 0
460, 2, 3, 56
25, 5, 2, 3
723, 6, 2, 0
400, 6, 6, 7
439, 0, 3, 40
161, 1, 1, 14
464, 7, 3, 0
247, 0, 6, 0
88, 2, 5, 148
675, 3, 5, 375
2, 5, 6, 0
357, 5, 7, 60
135, 1, 3, 109
682, 1, 4, 12
631, 2, 3, 30
93, 7, 5, 19
209, 1, 1, 5
460, 2, 7, 61
418, 1, 2, 0
428, 2, 2, 55
266, 4, 6, 52
673, 1, 4, 21
359, 3, 6, 497
371, 6, 4, 0
156, 6, 4, 4
730, 7, 7, 23
24, 4, 1, 9
213, 6, 1, 8
353, 2, 3, 75
123, 0, 7, 0
647, 7, 5, 30
107, 2, 1, 4
483, 7, 3, 0
344, 2, 3, 0
499, 6, 3, 0
477, 7, 2, 0
202, 4, 3, 0
481, 5, 3, 8
336, 4, 2, 0
362, 3, 2, 17
3, 0, 7, 3
51, 5, 2, 12
504, 1, 4, 53
85, 0, 3, 196
546, 2, 0, 0
402, 6, 5, 11
37, 5, 3, 11
521, 6, 5, 53
380, 2, 6, 284
664, 2, 0, 0
650, 7, 1, 0
391, 0, 5, 0
402, 4, 3, 18
252, 1, 4, 39
127, 7, 5, 0
595, 1, 2, 122
703, 5, 4, 78
504, 5, 7, 67
547, 1, 2, 95
622, 5, 3, 11
53, 1, 5, 3
424, 4, 1, 19
247, 2, 0, 0
500, 5, 7, 181
209, 0, 0, 28
437, 2, 1, 0
659, 5, 0, 0
